!**ZP = -16** 
      68959.98 68959.99 68960.48 68961.11 68961.57 68961.80  
      68961.87 68961.63 68961.18 68960.80 68960.71 68960.99  
      68961.55 68962.15 68962.47 68962.34 68962.21 68962.38  
      68962.48 68962.24 68961.80 68961.52 68961.75 68962.35  
      68962.88 68962.94 68962.87 68962.88 68962.80 68962.38  
      68961.61 68960.77 68960.23 68960.07 68960.02 68959.88  
      68959.67 68959.48 68959.35 68959.31 68959.35 68959.48  
      68959.70 68959.87 68959.88 68959.75 68959.61 68959.52  
      68959.47 68959.35 68959.11 68958.91 68958.79 68958.59  
      68958.33 68958.27 68958.47 68958.73 68958.77 68958.54  
      68980.77 68981.21 68982.00 68982.70 68982.84 68982.43  
      68981.91 68981.87 68982.47 68983.14 68982.92 68982.07  
      68981.41 68981.47 68982.16 68983.05 68983.73 68984.11  
      68984.16 68983.61 68982.77 68982.10 68981.91 68982.25  
      68982.97 68983.73 68984.14 68984.09 68984.15 68984.50  
      68984.66 68984.41 68983.98 68983.73 68983.85 68984.23  
      68984.66 68985.01 68985.29 68985.48 68985.38 68984.91  
      68984.13 68983.29 68982.70 68982.47 68982.52 68982.58  
      68982.54 68982.41 68982.28 68982.22 68982.25 68982.31  
      68982.32 68982.23 68982.13 68982.07 68982.09 68982.09  
      68981.92 68981.56 68981.06 68980.69 68980.60 68980.57  
      68980.54 68980.60 68980.77 68980.88 68980.86 68980.76  
      68999.15 68999.48 69000.00 69000.50 69000.53 69000.09  
      68999.65 68999.75 69000.38 69000.77 69000.27 68999.37  
      68998.79 68998.95 68999.75 69000.75 69001.50 69001.85  
      69001.73 69001.02 69000.16 68999.53 68999.23 68999.32  
      68999.83 69000.59 69001.19 69001.38 69001.63 69002.13  
      69002.38 69002.24 69001.97 69001.83 69001.87 69002.00  
      69002.30 69002.74 69003.05 69003.17 69003.14 69002.92  
      69002.52 69001.94 69001.29 69000.86 69000.88 69001.04  
      69001.03 69000.87 69000.70 69000.60 69000.57 69000.56  
      69000.45 69000.18 69000.00 69000.05 69000.27 69000.41  
      69000.30 68999.86 68999.27 68998.80 68998.66 68998.62  
      68998.62 68998.65 68998.65 68998.61 68998.61 68998.80  
      69013.66 69013.79 69013.91 69014.06 69013.89 69013.48  
      69013.28 69013.61 69014.10 69013.94 69013.20 69012.63  
      69012.41 69012.65 69013.30 69014.09 69014.71 69014.95  
      69014.66 69013.95 69013.38 69013.00 69012.63 69012.38  
